pathway,pval,padj,log2err,ES,NES,size,leadingEdge
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,0.120147874306839,0.279354421533216,0.173747838999571,0.504411692475768,1.37908963974789,18,COL2A1 TGFB1 ANXA5 NFE2L2 SIRT1 LOXL4 NQO1 FN1 DDR1
PID_INTEGRIN_A4B1_PATHWAY,0.120418848167539,0.279426650068062,0.16823816568964,0.426915039008784,1.32123564036793,31,CD14 VCAM1 ADAM28 SPP1 PXN ITGB1 JAM2 THBS1 FN1 TLN1 ABI1 MDK CD81 CRK GIT1 DOCK1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.12046204620462,0.279426650068062,0.163180127180689,0.307088040056851,1.22168527441056,119,HLA-DQA1 TUBAL3 HLA-DRA HLA-DMB CTSS HLA-DRB1 HLA-DQB1 HLA-DPA1 TUBB6 CTSC CD74 HLA-DRB5 HLA-DPB1 CTSK KIF18A HLA-DMA
KEGG_WNT_SIGNALING_PATHWAY,0.121311475409836,0.281066728238282,0.161978948883402,0.293714068111312,1.20228166293939,147,WNT6 PRKX SFRP2 FZD2 WNT16 NFATC2 FZD7 NFATC4 MYC RAC2 FZD9 FZD1 PPP2R1B FOSL1 WNT9B TCF7L1 DKK1 NFATC1 SMAD4 PLCB3 WNT3 ROCK1 VANGL2 FZD8 LEF1 SIAH1 FRAT2 LRP5 FZD5 WNT5A TBL1X DKK4 FZD4 MAP3K7 NFATC3 CTBP2 TCF7L2 WNT5B EP300 DAAM1 FZD6 PLCB2 LRP6 PPP3CC CCND1 SMAD2 AXIN2 CREBBP CACYBP CCND3 TP53 FRAT1 CSNK1A1L PRICKLE2 RHOA PRKCA
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.121908127208481,0.282117987232756,0.16823816568964,0.365142336145735,1.25837738252343,52,ITPKB ISYNA1 PIK3CG PLCD1 IMPA2 PLCB3 INPPL1 PLCG2 ALDH6A1 PIK3CA INPP4B PLCE1 PLCD4 PIP5K1B IMPA1 PIK3C2A IPMK PIKFYVE PLCG1 PLCB2 MINPP1 ITPKA PIK3CD
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.125233644859813,0.289474490577601,0.170932335370056,0.508543555943497,1.35272384384512,16,CCNA2 LIN9 E2F5 RBL1 HDAC1 MYBL2 RBL2 CDK1 TFDP2 E2F4
REACTOME_SIGNALING_BY_BMP,0.127306273062731,0.29357778390868,0.16823816568964,0.451862802300331,1.32536436756907,25,SMAD6 BMPR1B FSTL1 BMPR1A ACVRL1 SMAD5 SMAD9 SMAD4 CHRDL1 NOG
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.127272727272727,0.29357778390868,0.166933848713193,0.436707468535786,1.29968574141904,28,HCK CD28 DOCK2 CD4 LCK
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,0.128342245989305,0.295621462757162,0.16440575583821,0.429188378487116,1.29305007263702,29,TNFAIP3 BIRC3 TNFRSF1A TAB2 IKBKB MAP3K7 USP21 CHUK BIRC2 TRAF1 TNF
REACTOME_SIGNALING_BY_NOTCH3,0.129144851657941,0.297123469898339,0.161978948883402,0.372364023384115,1.25603722016582,46,IKZF1 EGFR MAML2 HES1 DLL1 KAT2B JAG1 HEYL YBX1 FABP7 HEY2 MIB1 NOTCH1 EP300 TACC3 CREBBP
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,0.129455909943715,0.297492393747256,0.16823816568964,0.51568604013776,1.34985097146089,15,EGFR ERBB2 GAB1 PIK3CA SOS1 PLCG1 SHC1 HSP90AA1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,0.129963898916968,0.298312484258249,0.16440575583821,0.440931538712441,1.31508582613441,27,PCK1 FOXO1 ABCA6 TRIM63 CAT SMAD4 HDAC1 FBXO32 IGFBP1 SMAD2 FOXO3 FOXO4
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.130742049469965,0.299750064638456,0.161978948883402,0.364457807832635,1.26381466070246,54,HOXB2 HOXB3 HOXC4 AJUBA PAX6 EZH2 RXRA CNOT6 KDM6A NCOA3 HOXD3 EED EP300 RARG POLR2J PAGR1 CREBBP CTCF POLR2H SUZ12 RBBP7 KMT2C
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,0.130973451327434,0.299932242367,0.161978948883402,0.385668307973082,1.27110755894893,40,HK3 ALDOB HK2 SLC2A5 PCK1
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.132635253054101,0.303385851134178,0.159646701919906,0.414135625169975,1.28168534233663,31,CES1 CYP3A5 CDA CYP3A4 UPB1 UPP2 DPYD NAT1 NAT2
BIOCARTA_NDKDYNAMIN_PATHWAY,0.133047210300429,0.303975917978064,0.178219874951973,-0.468732441630584,-1.32348124858553,17,CALM3 DNM1 AP2A1 CALM1 AP2M1 NME1 PPP3CB EPS15 SYNJ1 CALM2 NME1-NME2 SYNJ2 EPN1
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,0.133333333333333,0.304277456647399,0.159646701919906,0.378982260782846,1.25724869287119,41,SLC1A5 HK3 ALDOB PSAT1 SLC16A3 SUCLG2 PPAT SLC2A1 PSPH
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,0.133689839572193,0.304738733620679,0.160801401070022,0.425952341149988,1.28330060474933,29,LIN9 ORC1 E2F5 RBL1 FBXO5 HDAC1 RRM2 CDC6 CDC45 POLA1 PCNA RBL2 CDC25A CDK1 DHFR TK1
REACTOME_RHOBTB1_GTPASE_CYCLE,0.134078212290503,0.304919805370337,0.16440575583821,0.452988414211972,1.30001786388086,23,VIM STK38 ROCK1 RBBP6 PDE5A HNRNPC SPEN MYO6 COPS2 DBN1 CPSF7 RHOBTB1 CCT7 CUL3
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,0.134078212290503,0.304919805370337,0.16440575583821,0.452152437043441,1.29761871807759,23,IL6 RELA IL1B NAMPT SIRT1 SLC2A4 RB1 SLC2A1
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION,0.134579439252336,0.305707494918426,0.16440575583821,0.499595529308523,1.32892212845019,16,GADD45G SOX9 MAP3K1 ROCK1 FRAT1 RHOA
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.135399673735726,0.306594781365424,0.152144922367565,0.30916709311983,1.21364735110986,109,PTGDR PTGER2 PRKX LHCGR GPHA2 GLP1R IL6 ADM GNG12 GPR84 ADORA2B MC5R MC4R GNG5 GNG11 ADRB2 GPR83 GHRHR GNAI3 RLN2 RAMP1 PTGER4 PTH1R CALCRL GPR20
REACTOME_NUCLEOTIDE_SALVAGE,0.13543599257885,0.306594781365424,0.163180127180689,0.459132183946672,1.28697362171163,21,GMPR CDA PNP UPP2
WP_CELL_DIFFERENTIATION_EXPANDED_INDEX,0.13543599257885,0.306594781365424,0.163180127180689,0.463910442993269,1.31301289258065,22,TLX1 KLF4 SOX2 MIR221 RUNX2 MEF2B EZH2 STAT3 LEFTY2 ID2
REACTOME_RHOB_GTPASE_CYCLE,0.13573883161512,0.306928354648622,0.156312403073186,0.3440123674189,1.25352072613434,68,STOM ARHGEF5 STARD8 DIAPH3 SNAP23 ARHGAP5 TJP2 CAV1 PKN2 PIK3R2 OPHN1 ROCK1 PKN3 SOWAHC DEPDC1B ARHGEF10 JUP ANLN TFRC ARHGEF12 DAAM1 VAMP3 CIT RHPN2 STK10 ECT2 AKAP13 NET1 SLK
BIOCARTA_GLEEVEC_PATHWAY,0.135940409683426,0.307032458484078,0.163180127180689,0.450835870740025,1.29384034392999,23,MYC PIK3CG FOS STAT5A MAP3K1 JAK2 PIK3CA SOS1 RAF1 STAT5B JUN
REACTOME_SIGNALING_BY_ERBB4,0.136752136752137,0.308512820512821,0.155241966228839,0.355341190126724,1.25036003533519,57,YAP1 NEDD4 EGFR PGR SPARC GFAP TAB2 STAT5A
REACTOME_GAB1_SIGNALOSOME,0.136960600375235,0.308630393996248,0.163180127180689,0.507715973516369,1.32898866119044,15,EGFR PXN GAB1 PIK3CA
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,0.137521222410866,0.309540356943044,0.154190966581424,0.329084101272637,1.2341977741781,85,WNT6 SFRP2 FZD2 KLF4 WNT16 FZD7 MYC FZD9 FZD1 FOSL1 TCF7L1 DKK1 WNT3 FZD8 EZH2 LEF1 FRAT2 DANCR LRP5 FZD5 WNT5A DKK4 PLAU CTBP2 SOX7 TCF7L2 WNT5B RYK
WP_TP53_NETWORK,0.138632162661738,0.311685522886412,0.160801401070022,0.486923168903437,1.33127504299516,18,TP63 MYC CDKN1A BCL2 CDKN2A ATM PMAIP1 BID TP53
REACTOME_SLC_TRANSPORTER_DISORDERS,0.13953488372093,0.313358203031987,0.151148761385484,0.321601926949892,1.22066502747296,88,SLC6A20 SLC5A5 SLC6A3 SLC26A2 CP SLC16A1 SLC7A7 SLC1A3 SLC7A9 SLC2A10 SLC26A3 HEPH SLCO1B1 SLC2A9 NUP160 SLC3A2 SLC2A1 SLC4A4 SLC9A9 NUP37 SLC40A1 RANBP2
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING,0.139925373134328,0.313688989784336,0.160801401070022,0.493997873241004,1.33449635833167,17,TGFB1 TGFBR2 BMPR1A TGFBR1 SMAD4 LOXL2 LOX BMP1 LOXL4
WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,0.14,0.313688989784336,0.158514105424824,0.431420115637413,1.28395004265734,28,NFKBIA CD28 LCK NFATC2 PTPN6
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.14018691588785,0.313751668891856,0.160801401070022,0.468221831412008,1.29212302757795,20,IL2RG CSF2RB INPP5D PTPN6 PIK3R2 INPPL1 JAK2 PIK3CA
PID_NECTIN_PATHWAY,0.140740740740741,0.314278531925591,0.159646701919906,0.446675658309124,1.31450962399888,26,PDGFRB ITGAV IQGAP1 CDH1 RAP1B RAP1A ITGB3 PIK3CA F11R TLN1
PID_RXR_VDR_PATHWAY,0.140740740740741,0.314278531925591,0.159646701919906,0.446149970366838,1.31296259127726,26,ABCA1 TGFB1 PPARA BCL2 RXRA RXRG NR1H4 NCOA1 RARG TNF RPS6KB1 NR1H3 PPARG VDR MED1
BIOCARTA_INSULIN_PATHWAY,0.14100185528757,0.314505833149901,0.159646701919906,0.457076145145042,1.28121042802704,21,PIK3CG FOS SLC2A4 ELK1 PIK3CA IRS1 SOS1 RAF1 SHC1
REACTOME_L1CAM_INTERACTIONS,0.141414141414141,0.315069430193584,0.188204146308491,-0.273384244100614,-1.16400344576134,116,TUBB3 TUBB4A TUBB2A KCNQ2 SPTB SCN8A SCN5A TUBA1A CNTN6 SCN1B SCN10A TUBA1B CNTN2 SCN2B SPTBN2 TUBA3E PAK1 TUBA4A SCN3B RPS6KA4 ANK1 CNTNAP1 SCN4B ANK3 SPTBN5 GAP43 EPHB2 DLG3 DNM1 AP2A1 KCNQ3 SCN2A SCN11A TUBB2B TUBA4B ACTG1 LAMB1 L1CAM DLG4 AP2M1 CLTC SPTBN4 SPTAN1
WP_PROTEOGLYCAN_BIOSYNTHESIS,0.141791044776119,0.31555301283885,0.159646701919906,0.493527313618264,1.3332251785616,17,SLC26A2 CHST3 CHSY1 PAPSS2 CHST14
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.142548596112311,0.316644911364689,0.172324344900946,-0.437421525495826,-1.29169988067904,21,LIMK1 PAK3 PAK1 PPP1R12B MYH14 CALM1 MYH10 MYH11 CTTN FLNA RAC1 CDC42
WP_PDGFRBETA_PATHWAY,0.142602495543672,0.316644911364689,0.155241966228839,0.423581222357948,1.27615694597393,29,PDGFRB FOS STAT5A MAP3K1 ELK1 JAK2 PIK3CA STAT3 SOS1 PLCG1 RAF1 SHC1 STAT5B PRKCA JUN JAK1
BIOCARTA_GCR_PATHWAY,0.14365671641791,0.318627368774107,0.158514105424824,0.486538558430169,1.31434560669908,17,ANXA1 PIK3CG NOS3 RELA ADRB2 PIK3CA NFKB1 CORIN
REACTOME_STIMULI_SENSING_CHANNELS,0.144480519480519,0.320094888276706,0.14641623786055,0.311141673666261,1.21028073678923,103,SCNN1A SLC17A3 ANO2 MCOLN3 SLC9C1 SGK1 STOM MLKL SLC9C2 ANO6 TRDN SCNN1G TRPV4 TSC22D3 CLIC2
WP_ATM_SIGNALING_PATHWAY,0.145132743362832,0.321179411881424,0.153158808683073,0.398339864476098,1.2818930280226,37,CDK2 NFKBIA CHEK2 CDKN1A ATM CDC25A CDK1 CREB1 BID CDC25C CHEK1 CASP2 RAD51 TP53 RIPK1 BRCA1 ATF2 NBN JUN GADD45A SMC1A
PID_BARD1_PATHWAY,0.145454545454545,0.321531100478469,0.155241966228839,0.428213984844016,1.27440827207285,28,CDK2 FANCC BARD1 PCNA ATM FANCE FANCL RAD51 TP53 UBE2D3 BRCA1 NBN
WP_HYPERTROPHY_MODEL,0.146025878003697,0.32243297894776,0.156312403073186,0.481502716041742,1.3164552232015,18,IL18 IL1R1 MSTN IFRD1 VEGFA EIF4EBP1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.146643109540636,0.32343407623823,0.152144922367565,0.402953225587743,1.25676217927093,33,TNFAIP3 BIRC3 TNFRSF1A CASP8 SPPL2A CFLAR IKBKB USP21 CHUK BIRC2 TRAF1 TNF
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,0.147448015122873,0.32484640831758,0.157402899305283,0.445058517018888,1.28056562626806,24,EDN1 NFATC4 LIFR FOS CTF1 IL6ST AGT STAT3
BIOCARTA_MCALPAIN_PATHWAY,0.148217636022514,0.326177941480984,0.156312403073186,0.502703597445589,1.31586835119201,15,EGFR EZR CAPN2 ITGB1
REACTOME_RAS_PROCESSING,0.148387096774194,0.326187226093829,0.16823816568964,-0.412623231393463,-1.25319238060541,23,PRKCQ ZDHHC9 FNTB CALM1 ABHD17A HRAS
KEGG_ACUTE_MYELOID_LEUKEMIA,0.148717948717949,0.326550868486352,0.148261500475107,0.353028326944749,1.24222162703834,57,RUNX1 PIK3R5 MYC SPI1 PIK3CG RELA STAT5A PIM1 TCF7L1 PIK3R2 EIF4EBP1 LEF1 PIK3CA STAT3 IKBKB NFKB1 CHUK JUP TCF7L2 SOS1 RAF1 RPS6KB1 SOS2 CCND1 STAT5B PML ARAF ZBTB16 PIK3CD TCF7
BIOCARTA_HIF_PATHWAY,0.151969981238274,0.332950880093621,0.154190966581424,0.498578164988686,1.3050696896495,15,EDN1 NOS3 VEGFA HIF1A ASPH EP300 CREB1 HSP90AA1 JUN ARNT
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,0.151969981238274,0.332950880093621,0.154190966581424,0.498855053326243,1.30579446783302,15,NFKBIA ACOX2 FOS NFE2L2 VEGFA IKBKB NFKB1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,0.153577661431065,0.335356530602789,0.147331213699377,0.407951161881893,1.26254539043488,31,BTK PIK3R5 GNG12 PIK3CG ARHGEF6 GNG5 GNG11 PLCB3
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,0.153271028037383,0.335356530602789,0.153158808683073,0.48816194713989,1.29850884518407,16,ABCC2 ABCC4 CYP3A4 SLC51B ABCB1 SLCO1B1 SLC10A1
WP_PHOSPHOINOSITIDES_METABOLISM,0.153577661431065,0.335356530602789,0.147331213699377,0.364636703531642,1.2299718627808,46,INPP5D PIK3CG MTM1 PLCD1 PLCB3 PLCG2 MTMR10 PIK3CA PLCE1 PLCD4 PIP5K1B PIK3C2A PIKFYVE PLCG1 PLCB2 MTMR8 SBF2 MTMR11 PIK3CD MTMR2 MTMR3 SACM1L
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,0.153846153846154,0.335571610709732,0.153158808683073,0.498132598531108,1.3039033824998,15,EGFR GAB1 PIK3CA SOS1 CBL PLCG1 SHC1 HSP90AA1
PID_PRL_SIGNALING_EVENTS_PATHWAY,0.154562383612663,0.336761749725603,0.152144922367565,0.440376179120638,1.26382238865944,23,CDK2 CCNA2 ITGA1 CDKN1A ROCK1 ITGB1 RHOC AGT
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.155268022181146,0.337926213655548,0.151148761385484,0.477897028133223,1.30659707178872,18,SOCS3 IFNA2 PTPN6
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.155752212389381,0.338606682000702,0.147331213699377,0.361675922384665,1.22431108790658,49,IGF2 FGF2 CILP FGFR4 FGF10 FLT3LG PIK3R2 FGF17 GAB1 IGF1R PIK3CA IRS1 IRS2 FGFR3 SOS1
WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,0.156716417910448,0.340328062657012,0.151148761385484,0.480366093748925,1.29767117936803,17,NFKB2 PHEX CDKN1A ENPP1 SPP1 NFKB1 ALPL GALNT3 FGFR3 ROS1 CCND1
REACTOME_SIGNALING_BY_NOTCH2,0.157142857142857,0.340504939626784,0.147331213699377,0.404337078009908,1.24988908411481,32,FCER2 NOTCH2 MAML2 HES1 DLL1 JAG1 MIB1 EP300 CREB1
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.157051282051282,0.340504939626784,0.13880510939114,0.284879191128421,1.17282578782365,149,LEPR VCAM1 SOCS3 COX8C FASLG IL6 CASP7 TNFRSF1A TGFB1 CCL2 PPARA CASP8 PRKAG3 FAS RELA IL1B COX6B2 BCL2L11 IL6R PIK3R2 NDUFA4L2 ADIPOR2 RXRA MAP3K5 PIK3CA IKBKB SDHD
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.157986111111111,0.34195677997076,0.144630528034484,0.351386684579729,1.21958800620211,53,TP63 CASP7 GSDMD BMF CASP8 CARD8 BCL2 TP53BP2 BCL2L11 CDKN2A
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.158878504672897,0.34351168480208,0.150169802128406,0.485040243221183,1.2902051251292,16,FGR PTPN6 PPP2R1B APOB
PID_PDGFRA_PATHWAY,0.159554730983302,0.344596322714485,0.149207542435322,0.451473134983254,1.26550487190936,21,CAV3 ITGAV FOS CAV1 ELK1 PIK3CA SOS1 PLCG1 SHC1 PDGFRA JUN JAK1 CRK
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.160747663551402,0.346793320055156,0.149207542435322,0.483821472657629,1.28696320025919,16,PARD3 TGFB1 TGFBR2 TGFBR1 F11R
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.161410018552876,0.34784211421766,0.148261500475107,0.447215369296425,1.26576056761659,22,DSE CHST3 CHSY1 B3GAT2 CHST11 CHST14
BIOCARTA_MTA3_PATHWAY,0.162313432835821,0.349407542440469,0.148261500475107,0.475393849681744,1.28423905352332,17,HSPB1 SNAI2 CDH1 HSPB2 HDAC1 SNAI1 PDZK1
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.162671232876712,0.349415684111676,0.141225119642531,0.345215891873833,1.22488071089578,60,DSC3 DSP DSG2 KRT19 PKP2 KRT18 KRT23 CSTA PERP DSC2 KRT8
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS,0.162616822429907,0.349415684111676,0.148261500475107,0.457687426741322,1.26305187808505,20,CEBPD TWIST1 IL6 FOXO1 CEBPB SLC2A4 RXRA LPIN1 IRS1 IRS2 CREB1 TNF
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.163410301953819,0.350621669626998,0.143758989039275,0.39102740515558,1.24184677598412,35,EGFR PTPN6 GNAI3 PIK3R2 GAB1 PIK3CA STAT3 NCK1 GSN SOS1 PLCG1 TLN1 SHC1
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,0.167557932263815,0.359130682181075,0.142056643575821,0.413977183538837,1.24722209192118,29,CXCL1 BMP4 FGF2 GLI2 CXCL2 SOX9 IL1B LIF SOX5 ASCL1
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.167857142857143,0.359381778741866,0.142056643575821,0.390857058774534,1.22925589286555,34,ID1 SP1 CDKN2C MIR24-2 CDKN2A CDKN2B RB1 MOV10 TNRC6B ETS1 TFDP2 TP53 AGO3 ETS2
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,0.168224299065421,0.35977764502182,0.14551614609036,0.481684430242209,1.28127867590162,16,CYP3A5 DPEP1 CYP3A4 MGST1 DPEP3 GGT5 MGST2 AKR7L
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,0.16994633273703,0.362674660349079,0.141225119642531,0.405629255018863,1.23296325923751,30,PGR PPARA NR5A2 RORA RXRA NR1H4 NR3C2 PIAS1 AR SUMO2 NR1H3 HDAC4 PPARG NR2C1 VDR
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES,0.16994633273703,0.362674660349079,0.141225119642531,0.406876111868529,1.23675324397393,30,FOXO1 PIK3CG NOS3 PIK3R2 EIF4EBP1 RICTOR PIK3CA CDKN1B FOXO3 FOXO4
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,0.171480144404332,0.365552705242064,0.141225119642531,0.426114968737147,1.27089515376079,27,CDK2 CCNA2 CDKN1A RB1 ATM HMGA2 ASF1A CDKN1B LMNB1 TP53 POT1 NBN
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.171821305841924,0.365884851922286,0.137250779610133,0.332398455359042,1.21120166770117,68,RUNX1 GATA3 YAP1 PSMA2 TAL1 SPI1 CBFB GATA2
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,0.172077922077922,0.36603644200627,0.132846300606183,0.283421781088852,1.16368932423111,151,LMX1B GATA3 GJA1 IL1RN AQP4 CAV3 C4B IL6 SLC1A3 SOX2 IL10 NFKB2 REST HES1 RUNX3 EN1 CEBPB SP1 FMO3 POU5F1 IL1B KCNQ1 POU3F2 SLC6A4 IL6R NTRK2 ESR2 C4A VEGFA GATA2 HDAC1 ASCL1 CREM RORA MAOA
KEGG_TYROSINE_METABOLISM,0.172291296625222,0.366095822968986,0.139599673451922,0.387624806326206,1.23104061168332,35,ADH1C AOX1 ADH1B HPD TAT AOC2 MAOA ADH6 IL4I1 MAOB
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,0.172774869109948,0.366334684879739,0.138022242496643,0.402068627871467,1.24433986268327,31,MYC RUNX3 TCF7L1 PYGO1 HDAC1 LEF1 TLE1 TLE3 CDC73 TCF7L2 EP300 TCF4 AXIN2 CREBBP
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,0.172607879924953,0.366334684879739,0.143758989039275,0.486235022170081,1.27276048981131,15,SPR NOS3 CAV1 NOSTRIN DDAH2 LYPLA1 HSP90AA1
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.173507462686567,0.36749327397348,0.142901149386948,0.468544576558921,1.26573628147765,17,ALOX5AP HPGD CYP3A4 ALOX5
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.175704989154013,0.371350801488246,0.154190966581424,-0.437568648920794,-1.242496390606,18,MAP1LC3A PINK1 TOMM20 TOMM40 MFN2 VDAC1 MFN1
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.175523349436393,0.371350801488246,0.130777137971974,0.277532973902238,1.15172215639652,163,PSMA2 RPL3L LHX2 RPL22L1 LHX9 RPS17 RPS27L RPS15A PSMB8 RPL36A RPS3A MSI1 GSPT1 RPL39 RPS26 PABPC1 RPL9 RPL23 RPS8 CASC3 ROBO3 RPL30 PSMB9 RPS27 RPL5 RPL34 RPS24 RPS23 RPS3 PSME1 RPL17 RPS6 RPL14 RPS13 RPL35A RPS4X UPF2 RPL11 PSMD6 RPL6 RPS7 NCBP2 RPL21 RPL7 RPL22 RPL27A PSMB1 RPL35 RPL4 DAG1 RPL24 RPS4Y1 RPS20 ZSWIM8 RPL10 NCBP1 PSMD5 RPL18A RPS16 RPL13A PSMA1 RPS11 GSPT2 RPL23A UPF3B RPL41 RPL39L RPS10 RPL36AL RPL29 RPL12 RPLP2 RPL36 RPS14 RPL18 RPS27A RPL13 RPS25 RPS21 RPLP0 RPL19 RPL32 RPLP1 EIF4A3 RPS2 RPL27 RPL7A RPS18 RPL26
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.176156583629893,0.371907054636801,0.138022242496643,0.383787619239961,1.22626912197849,36,TNNI1 VIM MYBPC1 TNNC1 TCAP NEB TNNI2 MYH6 MYL4 TTN DMD
BIOCARTA_SPPA_PATHWAY,0.177570093457944,0.374490774023484,0.141225119642531,0.476413137286987,1.26725705752679,16,SYK TBXAS1 F2R ITGB1 F2RL3 PTGS1 RAF1
REACTOME_DEADENYLATION_OF_MRNA,0.178107606679035,0.375223495821148,0.140406238523342,0.440144922664438,1.24574897330067,22,CNOT8 CNOT6L PAN2 CNOT6 PABPC1 CNOT4 CNOT2 CNOT11 PAIP1 CNOT7 EIF4A3 CNOT3 CNOT1 PAN3 EIF4A1 TNKS1BP1
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.178694158075601,0.375657367456057,0.134273452883202,0.338019547652498,1.20255211154872,61,NFKBIA AIM2 IFI16 NFKB2 IRF7 RELA TLR3 MYD88 RIPK3 TRIM56 TRIM21 IKBKB NFKB1 CHUK EP300 CREBBP POLR2H NLRP4 TICAM1 TBK1 RIPK1 LRRFIP1 IRF3
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.178571428571429,0.375657367456057,0.137250779610133,0.395723996123742,1.22326427621173,32,TGFB1 TGFBR2 PPP1CC TGFBR1 SMAD4 BAMBI XPO1 SMURF2 CBL SMAD7 SMAD2 USP15 PPP1CB
REACTOME_RND2_GTPASE_CYCLE,0.178947368421053,0.375789473684211,0.135740943810425,0.366932510929494,1.21727444124986,41,EPHA2 KIF14 LRRC1 PTPN13 ARHGAP5 CAV1 PIK3R2 ALDH3A2 VANGL2 DEPDC1B KTN1 WDR6 MUC13 TFRC
BIOCARTA_RACCYCD_PATHWAY,0.17962962962963,0.376821348447278,0.139599673451922,0.429608378124773,1.26428279018675,26,CDK2 NFKBIA CDKN1A RELA RB1 PIK3CA IKBKB NFKB1 CHUK CDKN1B RAF1 CCND1 RHOA
BIOCARTA_IGF1_PATHWAY,0.181818181818182,0.380603489829365,0.13880510939114,0.444601056301267,1.24624204455969,21,PIK3CG FOS ELK1 IGF1R PIK3CA IRS1 SOS1 RAF1 SHC1
